timestamp,unix_time,seconds_left,elapsed,time_fraction_elapsed,up_price,down_price,up_minus_down,up_price_change_0_5s,up_price_change_1s,up_price_change_5s,up_price_change_15s,up_price_change_30s,down_price_change_0_5s,down_price_change_1s,down_price_change_5s,down_price_change_15s,down_price_change_30s,btc_binance,btc_chainlink,btc_price,btc_return_0_5s,btc_return_1s,btc_return_5s,btc_return_15s,btc_return_30s,btc_return_60s,btc_volatility_5s,btc_volatility_15s,btc_volatility_30s,btc_volatility_60s,price_to_beat,btc_distance_to_beat,btc_distance_to_beat_pct,btc_above_price_to_beat,direction_signal,market_confidence_gap,abs_market_confidence_gap
03:05:50.768,1777687550.768,249.23,50.77,0.169233333333333,0.4,0.6,-0.2,-0.00999999999999995,-0.00999999999999995,-0.00999999999999995,0.04,-0.03,0.01,0.01,0.01,-0.04,0.03,78339.94,78330.6909266588,78330.6909266588,1.34821940654e-06,1.34821940654e-06,2.52041783645308e-06,9.9784623890784e-07,-5.30727340333991e-05,,2.9139619401826e-07,2.97649976692077e-07,5.71906538274218e-06,7.69554589510988e-06,78326.2326052099,4.45832144892483,5.69199015532414e-05,1,1,0.6,0.6
03:05:50.976,1777687550.976,249.02,50.98,0.169933333333333,0.4,0.6,-0.2,0,-0.00999999999999995,-0.00999999999999995,0.04,-0.03,0,0.01,0.01,-0.04,0.03,78339.94,78330.6909266588,78330.6909266588,1.34821940654e-06,1.34821940654e-06,1.61673026110972e-06,9.9784623890784e-07,-5.0145245066053e-05,,2.9139619401826e-07,2.95490425044614e-07,5.71906538274218e-06,7.67895972650108e-06,78326.2326052099,4.45832144892483,5.69199015532414e-05,1,1,0.6,0.6
03:05:51.211,1777687551.212,248.79,51.21,0.1707,0.4,0.6,-0.2,0,-0.00999999999999995,-0.00999999999999995,0.02,-0.03,0,0.01,0.01,-0.02,0.03,78339.94,78330.6906604497,78330.6906604497,-3.39852830296566e-09,1.34482087365507e-06,1.61333172731225e-06,9.94447707213665e-07,-5.01486434239359e-05,,2.91436009408896e-07,2.97652721756899e-07,5.71906380244138e-06,7.66248081005006e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.6,0.6
03:05:51.449,1777687551.449,248.55,51.45,0.1715,0.41,0.59,-0.18,0.00999999999999995,0.00999999999999995,0,0.03,-0.02,-0.01,-0.01,0,-0.03,0.02,78339.94,78330.6906604497,78330.6906604497,-3.39852830296566e-09,1.34482087365507e-06,1.61333172731225e-06,9.94447707213665e-07,-5.01486434239359e-05,,2.91436009408896e-07,2.97507653930781e-07,5.71906380244138e-06,7.64610706528344e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:51.674,1777687551.675,248.33,51.67,0.172233333333333,0.41,0.59,-0.18,0.00999999999999995,0.00999999999999995,0,0.03,-0.02,-0.01,-0.01,0,-0.03,0.02,78339.94,78330.6906604497,78330.6906604497,-3.39852830296566e-09,-3.39852830296566e-09,1.61333172731225e-06,9.02616609397212e-07,-5.01486434239359e-05,,2.83799455922269e-07,2.97507653930781e-07,5.71906380244138e-06,7.62983783958169e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:51.907,1777687551.908,248.09,51.91,0.173033333333333,0.41,0.59,-0.18,0.00999999999999995,0.00999999999999995,0,0.03,-0.02,-0.01,-0.01,0,-0.03,0.02,78339.94,78330.6906604497,78330.6906604497,0,-3.39852830296566e-09,1.23116007453933e-06,9.02616609397212e-07,-5.01486434239359e-05,,2.83799455922269e-07,2.97507653930781e-07,5.71806686618249e-06,7.61367202569088e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:52.153,1777687552.153,247.85,52.15,0.173833333333333,0.41,0.59,-0.18,0,0.00999999999999995,0,0.03,-0.02,0,-0.01,0,-0.03,0.02,78339.94,78330.6906604497,78330.6906604497,0,-3.39852830296566e-09,1.23116007453933e-06,9.02616609397212e-07,-5.108244181185e-05,,2.87043950478291e-07,2.97507653930781e-07,5.71806686618249e-06,7.59760853270971e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:52.377,1777687552.378,247.62,52.38,0.1746,0.41,0.59,-0.18,0,0.00999999999999995,0,0.03,-0.02,0,-0.01,0,-0.03,0.02,78339.94,78330.6906604497,78330.6906604497,0,0,1.37458493285322e-06,9.02616609397212e-07,-5.108244181185e-05,,2.87043950478291e-07,2.88812109112633e-07,5.71806686618249e-06,7.58164628578039e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:52.609,1777687552.609,247.39,52.61,0.175366666666667,0.41,0.59,-0.18,0,0,0,0.03,-0.01,0,0,0,-0.03,0.01,78339.94,78330.6906604497,78330.6906604497,0,0,1.37458493285322e-06,3.04867743255266e-07,-5.108244181185e-05,,2.87043950478291e-07,2.88812109112633e-07,5.71281053067975e-06,7.56578422578665e-06,78326.2326052099,4.45805523985473,5.69165028314945e-05,1,1,0.59,0.59
03:05:52.857,1777687552.858,247.14,52.86,0.1762,0.41,0.59,-0.18,0,0,0,0.03,0.00999999999999995,0,0,0,-0.03,-0.01,78339.94,78332.5417663257,78332.5417663257,2.36319360951399e-05,2.36319360951399e-05,2.50065535120964e-05,2.39368110430102e-05,-2.99640061328474e-05,,5.02617541275013e-06,2.85872188666281e-06,6.06776898612832e-06,7.6989200866933e-06,78326.2326052099,6.30916111583065,8.05497839737921e-05,1,1,0.59,0.59
03:05:53.086,1777687553.086,246.91,53.09,0.176966666666667,0.43,0.57,-0.14,0.02,0.02,0.02,0.05,0.03,-0.02,-0.02,-0.02,-0.05,-0.03,78339.94,78332.5417663257,78332.5417663257,2.36319360951399e-05,2.36319360951399e-05,2.50065535120964e-05,2.39368110430102e-05,-2.99640061328474e-05,,5.02597584167264e-06,2.85872188666281e-06,6.06776898612832e-06,7.68296091437814e-06,78326.2326052099,6.30916111583065,8.05497839737921e-05,1,1,0.57,0.57
03:05:53.319,1777687553.319,246.68,53.32,0.177733333333333,0.44,0.56,-0.12,0.03,0.03,0.03,0.06,0.01,-0.0299999999999999,-0.0299999999999999,-0.0299999999999999,-0.0599999999999999,-0.0099999999999999,78339.93,78332.5417663257,78332.5417663257,2.36319360951399e-05,2.36319360951399e-05,2.50241077592728e-05,2.39368110430102e-05,-4.90304187428286e-05,,5.02597584167264e-06,2.85872188666281e-06,5.85947876471224e-06,7.66710057771346e-06,78326.2326052099,6.30916111583065,8.05497839737921e-05,1,1,0.56,0.56
03:05:53.536,1777687553.536,246.46,53.54,0.178466666666667,0.43,0.57,-0.14,0.02,0.02,0.02,0.05,0,-0.02,-0.02,-0.02,-0.05,0,78339.93,78334.3353726108,78334.3353726108,2.2897332892283e-05,4.65298100957305e-05,4.79220136368815e-05,4.6834692024424e-05,-2.61342085163654e-05,,6.81462329095323e-06,3.94106071237133e-06,6.16461155669778e-06,7.78647456292034e-06,78326.2326052099,8.10276740095287,0.000103448961241293,1,1,0.57,0.57
03:05:53.781,1777687553.781,246.22,53.78,0.179266666666667,0.44,0.56,-0.12,0.01,0.03,0.03,0.06,0.01,-0.0099999999999999,-0.0299999999999999,-0.0299999999999999,-0.0599999999999999,-0.0099999999999999,78339.93,78334.3353726108,78334.3353726108,2.2897332892283e-05,4.65298100957305e-05,4.79220136368815e-05,4.6834692024424e-05,-2.61342085163654e-05,,6.81462329095323e-06,3.96945766720468e-06,6.1872122823883e-06,7.770549890158e-06,78326.2326052099,8.10276740095287,0.000103448961241293,1,1,0.56,0.56
03:05:53.979,1777687553.98,246.02,53.98,0.179933333333333,0.44,0.56,-0.12,0,0.03,0.03,0.06,0.01,0,-0.0299999999999999,-0.0299999999999999,-0.0599999999999999,-0.0099999999999999,78339.93,78334.3353726108,78334.3353726108,2.2897332892283e-05,2.2897332892283e-05,4.79220136368815e-05,4.6834692024424e-05,-2.61342085163654e-05,,6.81462329095323e-06,3.94106071237133e-06,6.16461155669778e-06,7.75472252433182e-06,78326.2326052099,8.10276740095287,0.000103448961241293,1,1,0.56,0.56
03:05:54.205,1777687554.206,245.79,54.21,0.1807,0.45,0.55,-0.1,0.02,0.02,0.04,0.07,0.05,-0.0199999999999999,-0.0199999999999999,-0.0399999999999999,-0.07,-0.0499999999999999,78339.94,78335.868533352,78335.868533352,1.95720144159808e-05,4.24697954551933e-05,6.74949659832041e-05,6.64076230896723e-05,-7.68264953948956e-06,,7.71738282260396e-06,4.54817958409216e-06,6.41270222236935e-06,7.83427806824543e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.55,0.55
03:05:54.431,1777687554.432,245.57,54.43,0.181433333333333,0.45,0.55,-0.1,0.01,0.01,0.04,0.07,0.05,-0.01,-0.01,-0.0399999999999999,-0.07,-0.0499999999999999,78339.94,78335.868533352,78335.868533352,1.95720144159808e-05,4.24697954551933e-05,6.74949659832041e-05,6.64076230896723e-05,-7.68264953948956e-06,,7.71831390741667e-06,4.54817958409216e-06,6.41270222236935e-06,7.81846761192424e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.55,0.55
03:05:54.644,1777687554.645,245.36,54.64,0.182133333333333,0.45,0.55,-0.1,0.01,0.02,0.04,0.07,0.04,-0.01,-0.0199999999999999,-0.0399999999999999,-0.07,-0.0399999999999999,78339.94,78335.868533352,78335.868533352,1.95720144159808e-05,1.95720144159808e-05,6.74476449638185e-05,6.64076230896723e-05,-7.68264953948956e-06,,7.71831390741667e-06,4.54731618770883e-06,6.41270222236935e-06,7.80275249061714e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.55,0.55
03:05:54.863,1777687554.863,245.14,54.86,0.182866666666667,0.45,0.55,-0.1,0,0.01,0.04,0.07,0.03,0,-0.01,-0.0399999999999999,-0.07,-0.0299999999999999,78339.94,78335.868533352,78335.868533352,0,1.95720144159808e-05,6.74476449638185e-05,6.66504263482779e-05,-7.68264953948956e-06,,7.71831390741667e-06,4.54731618770883e-06,6.41270222236935e-06,7.78713175008415e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.55,0.55
03:05:55.095,1777687555.096,244.9,55.1,0.183666666666667,0.45,0.55,-0.1,0,0.01,0.04,0.07,0.03,0,-0.01,-0.0399999999999999,-0.07,-0.0299999999999999,78339.94,78335.868533352,78335.868533352,0,1.95720144159808e-05,6.74476449638185e-05,6.66504263482779e-05,-7.68264953948956e-06,,7.71831390741667e-06,4.54731618770883e-06,6.11768552722618e-06,7.77160444940356e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.55,0.55
03:05:55.310,1777687555.31,244.69,55.31,0.184366666666667,0.46,0.54,-0.08,0.01,0.01,0.06,0.08,0.04,-0.01,-0.01,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.868533352,78335.868533352,0,0,6.74476449638185e-05,6.66504263482779e-05,1.47138597135582e-05,,7.73912666719401e-06,4.54731618770883e-06,6.11768552722618e-06,7.7561696607338e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.54,0.54
03:05:55.528,1777687555.528,244.47,55.53,0.1851,0.46,0.54,-0.08,0.01,0.01,0.06,0.08,0.04,-0.01,-0.01,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.868533352,78335.868533352,0,0,6.60993364408704e-05,6.66504263482779e-05,1.47138597135582e-05,,7.73912666719401e-06,4.54782014602421e-06,6.11768552722618e-06,7.74082646908058e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.54,0.54
03:05:55.730,1777687555.73,244.27,55.73,0.185766666666667,0.46,0.54,-0.08,0.01,0.01,0.06,0.08,0.04,-0.01,-0.01,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.868533352,78335.868533352,0,0,6.60993364408704e-05,6.64755940833999e-05,1.47138597135582e-05,,7.58956302569868e-06,4.54782014602421e-06,6.11768552722618e-06,7.72557397206926e-06,78326.2326052099,9.63592814213189,0.000123023000361835,1,1,0.54,0.54
03:05:55.931,1777687555.931,244.07,55.93,0.186433333333333,0.46,0.54,-0.08,0,0.01,0.06,0.08,0.04,0,-0.01,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.6086143977,78335.6086143977,-3.31800692533959e-06,-3.31800692533959e-06,6.27811101974747e-05,6.31573665915788e-05,1.13958039675302e-05,,7.68019469644011e-06,4.57576063351868e-06,6.12468045683936e-06,7.71403063266146e-06,78326.2326052099,9.37600918783573,0.000119704585245328,1,1,0.54,0.54
03:05:56.156,1777687556.157,243.84,56.16,0.1872,0.46,0.54,-0.08,0,0.01,0.06,0.08,0.04,0,-0.01,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.6086143977,78335.6086143977,-3.31800692533959e-06,-3.31800692533959e-06,6.27811101974747e-05,6.31573665915788e-05,1.13958039675302e-05,,7.68013726288856e-06,4.57576063351868e-06,6.12468045683936e-06,7.6989465686933e-06,78326.2326052099,9.37600918783573,0.000119704585245328,1,1,0.54,0.54
03:05:56.388,1777687556.389,243.61,56.39,0.187966666666667,0.46,0.54,-0.08,0,0,0.06,0.08,0.04,0,0,-0.0599999999999999,-0.08,-0.0399999999999999,78339.94,78335.6086143977,78335.6086143977,-3.31800692533959e-06,-3.31800692533959e-06,6.27845089391526e-05,6.31573665915788e-05,1.13958039675302e-05,,7.68013726288856e-06,4.57576063351868e-06,6.12468045683936e-06,7.68395064486851e-06,78326.2326052099,9.37600918783573,0.000119704585245328,1,1,0.54,0.54
03:05:56.602,1777687556.603,243.4,56.6,0.188666666666667,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.94,78335.6525370434,78335.6525370434,5.60698339580755e-07,-2.75731044615981e-06,6.33452424819033e-05,6.37181003433901e-05,1.19565086967193e-05,,7.67155030985535e-06,4.57128757495452e-06,5.84232908461434e-06,7.66898894438445e-06,78326.2326052099,9.41993183351588,0.000120265350703071,1,1,0.54,0.54
03:05:56.823,1777687556.823,243.18,56.82,0.1894,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.94,78335.6525370434,78335.6525370434,5.60698339580755e-07,-2.75731044615981e-06,6.33452424819033e-05,6.44898559967751e-05,-9.49411127766109e-06,,7.67155030985535e-06,4.57128757495453e-06,5.84232908461434e-06,7.65416736442506e-06,78326.2326052099,9.41993183351588,0.000120265350703071,1,1,0.54,0.54
03:05:57.063,1777687557.064,242.94,57.06,0.1902,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.94,78335.6525370434,78335.6525370434,5.60698339580755e-07,5.60698339580755e-07,6.33452424819033e-05,6.44898559967751e-05,-9.49411127766109e-06,,7.67155030985535e-06,4.57128757495453e-06,5.84232908461434e-06,7.63943138746472e-06,78326.2326052099,9.41993183351588,0.000120265350703071,1,1,0.54,0.54
03:05:57.266,1777687557.266,242.73,57.27,0.1909,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.93,78335.6525370434,78335.6525370434,0,5.60698339580755e-07,6.33452424819033e-05,6.44898559967751e-05,-9.49411127766109e-06,,7.67155030985535e-06,4.57128757495453e-06,5.84232908461434e-06,7.62478019266911e-06,78326.2326052099,9.41993183351588,0.000120265350703071,1,1,0.54,0.54
03:05:57.473,1777687557.474,242.53,57.47,0.191566666666667,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.93,78336.6790096941,78336.6790096941,1.31035182250027e-05,1.36642239117044e-05,7.64495907524453e-05,7.75942192657812e-05,3.60928254108147e-06,,7.92923079213774e-06,4.79853472519437e-06,5.94963264669192e-06,7.65012522229765e-06,78326.2326052099,10.4464044842025,0.000133370444827288,1,1,0.54,0.54
03:05:57.695,1777687557.696,242.3,57.7,0.192333333333333,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.93,78336.6790096941,78336.6790096941,1.31035182250027e-05,1.31035182250027e-05,7.64495907524453e-05,7.73667315559242e-05,4.0126072038131e-06,,6.61809729587293e-06,4.79853472519437e-06,5.94963264669192e-06,7.63557680192929e-06,78326.2326052099,10.4464044842025,0.000133370444827288,1,1,0.54,0.54
03:05:57.928,1777687557.929,242.07,57.93,0.1931,0.46,0.54,-0.08,0,0,0.05,0.08,0.04,0,0,-0.0499999999999999,-0.08,-0.0399999999999999,78339.93,78336.6790096941,78336.6790096941,1.31035182250027e-05,1.31035182250027e-05,5.28164065033622e-05,7.73667315559242e-05,4.0126072038131e-06,,6.61809729587293e-06,4.79853472519437e-06,5.94963264669192e-06,7.62111106613524e-06,78326.2326052099,10.4464044842025,0.000133370444827288,1,1,0.54,0.54
03:05:58.135,1777687558.135,241.86,58.14,0.1938,0.46,0.54,-0.08,0,0,0.03,0.08,0.04,0,0,-0.0299999999999999,-0.08,-0.0399999999999999,78339.93,78338.3163677437,78338.3163677437,2.09015504646792e-05,3.40053425735293e-05,7.37190609128273e-05,9.82698991052473e-05,2.49142415382043e-05,,7.62842329473364e-06,5.35319285594799e-06,6.21111632735602e-06,7.70914171459258e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:58.358,1777687558.358,241.64,58.36,0.194533333333333,0.46,0.54,-0.08,0,0,0.02,0.08,0.04,0,0,-0.02,-0.08,-0.0399999999999999,78339.93,78338.3163677437,78338.3163677437,2.09015504646792e-05,3.40053425735293e-05,7.37190609128273e-05,9.82698991052473e-05,2.46708166371865e-05,,6.3445436267574e-06,5.35257988437434e-06,6.21111632735602e-06,7.69466583295436e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:58.596,1777687558.597,241.4,58.6,0.195333333333333,0.46,0.54,-0.08,0,0,0.03,0.08,0.04,0,0,-0.0299999999999999,-0.08,-0.0399999999999999,78339.93,78338.3163677437,78338.3163677437,2.09015504646792e-05,2.09015504646792e-05,5.08205643651642e-05,9.84167427808967e-05,2.46708166371865e-05,,6.3445436267574e-06,5.35257988437434e-06,6.21111632735602e-06,7.68027118918072e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:58.817,1777687558.817,241.18,58.82,0.196066666666667,0.46,0.54,-0.08,0,0,0.02,0.08,0.02,0,0,-0.02,-0.08,-0.02,78339.93,78338.3163677437,78338.3163677437,0,2.09015504646792e-05,5.08205643651642e-05,9.84167427808967e-05,2.46708166371865e-05,,6.3445436267574e-06,5.35257988437434e-06,6.21111632735602e-06,7.66595702629939e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:59.036,1777687559.037,240.96,59.04,0.1968,0.46,0.54,-0.08,0,0,0.02,0.08,0.02,0,0,-0.02,-0.08,-0.02,78339.93,78338.3163677437,78338.3163677437,0,2.09015504646792e-05,5.08205643651642e-05,9.84167427808967e-05,2.46708166371865e-05,,5.11467457799232e-06,5.35257988437434e-06,6.21111632735602e-06,7.65172259717578e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:59.280,1777687559.28,240.72,59.28,0.1976,0.46,0.54,-0.08,0,0,0.01,0.08,0.02,0,0,-0.01,-0.08,-0.02,78339.94,78338.3163677437,78338.3163677437,0,0,3.12479383640832e-05,9.84167427808967e-05,2.46708166371865e-05,,5.11467457799232e-06,5.35257988437434e-06,6.21111632735602e-06,7.63756716434931e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:59.524,1777687559.525,240.48,59.52,0.1984,0.46,0.54,-0.08,0,0,0.01,0.08,0.02,0,0,-0.01,-0.08,-0.02,78339.94,78338.3163677437,78338.3163677437,0,0,3.12479383640832e-05,9.84167427808967e-05,2.46708166371865e-05,,5.11467457799232e-06,5.38943380929325e-06,6.21111632735602e-06,7.62348999987285e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:59.755,1777687559.756,240.24,59.76,0.1992,0.46,0.54,-0.08,0,0,0.01,0.08,0.02,0,0,-0.01,-0.08,-0.02,78339.94,78338.3163677437,78338.3163677437,0,0,3.12479383640832e-05,9.84167427808967e-05,2.46708166371865e-05,,5.11467457799232e-06,5.38054803113512e-06,6.2111256656323e-06,7.6094903851557e-06,78326.2326052099,12.083762533759,0.000154274782941051,1,1,0.54,0.54
03:05:59.994,1777687559.995,240.01,59.99,0.199966666666667,0.46,0.54,-0.08,0,0,0.01,0.06,0.02,0,0,-0.01,-0.0599999999999999,-0.02,78339.94,78339.2564045563,78339.2564045563,1.19997066087596e-05,1.19997066087596e-05,4.32480199389354e-05,0.000111870908489912,3.66202335892636e-05,,5.55500554345947e-06,5.52570880713208e-06,6.29262423820561e-06,7.62692884292168e-06,78326.2326052099,13.0237993463961,0.000166276340801943,1,1,0.54,0.54
03:06:00.211,1777687560.212,239.79,60.21,0.2007,0.46,0.54,-0.08,0,0,0.01,0.05,0.02,0,0,-0.01,-0.0499999999999999,-0.02,78339.94,78339.2564045563,78339.2564045563,1.19997066087596e-05,1.19997066087596e-05,4.32480199389354e-05,0.000111870908489912,3.66202335892636e-05,,5.55500554345947e-06,5.52570880713208e-06,6.29248035415989e-06,7.61303686097139e-06,78326.2326052099,13.0237993463961,0.000166276340801943,1,1,0.54,0.54
03:06:00.492,1777687560.493,239.51,60.49,0.201633333333333,0.46,0.54,-0.08,0,0,0,0.05,0.02,0,0,0,-0.0499999999999999,-0.02,78339.94,78338.2201566283,78338.2201566283,-1.2281488776027e-06,-1.2281488776027e-06,3.00197511093601e-05,9.86417319375759e-05,2.36868186955741e-05,0.000153046444591046,6.38856381558028e-06,5.8517969408541e-06,6.39728153980702e-06,7.65871569796961e-06,78326.2326052099,11.9875514184387,0.000153046444591046,1,1,0.54,0.54
03:06:00.709,1777687560.71,239.29,60.71,0.202366666666667,0.46,0.54,-0.08,0,0,0,0.05,0.02,0,0,0,-0.0499999999999999,-0.02,78339.94,78338.2201566283,78338.2201566283,-1.32276967578821e-05,-1.2281488776027e-06,3.00197511093601e-05,9.86417319375759e-05,2.36868186955741e-05,0.000153046444591046,6.38856381558028e-06,5.85422009906299e-06,6.39728153980702e-06,7.65871569796961e-06,78326.2326052099,11.9875514184387,0.000153046444591046,1,1,0.54,0.54
03:06:00.944,1777687560.944,239.06,60.94,0.203133333333333,0.46,0.54,-0.08,0,0,0,0.05,0.02,0,0,0,-0.0499999999999999,-0.02,78339.94,78338.220161925,78338.220161925,-1.32276291458175e-05,-1.22808126472678e-06,3.33379362651918e-05,9.77380251183815e-05,2.29667678927864e-05,0.000153046512214353,6.45472115707212e-06,5.85421983993719e-06,6.42075826549132e-06,7.65871567984219e-06,78326.2326052099,11.9875567151175,0.000153046512214353,1,1,0.54,0.54
03:06:01.164,1777687561.164,238.84,61.16,0.203866666666667,0.46,0.54,-0.08,0,0,0,0.05,0.02,0,0,0,-0.0499999999999999,-0.02,78339.93,78338.220161925,78338.220161925,6.76129589593305e-11,-1.32276291458175e-05,3.33379362651918e-05,9.77380251183815e-05,2.29667678927864e-05,0.000153046512214353,6.45472115707212e-06,5.85421983993719e-06,6.42075826549132e-06,7.65871567984219e-06,78326.2326052099,11.9875567151175,0.000153046512214353,1,1,0.54,0.54
03:06:01.379,1777687561.379,238.62,61.38,0.2046,0.45,0.55,-0.1,-0.01,-0.01,-0.01,0.04,0.01,0.01,0.01,0.01,-0.0399999999999999,-0.01,78339.93,78338.220161925,78338.220161925,6.76129589593305e-11,-1.32276291458175e-05,3.33379362651918e-05,9.77380251183815e-05,2.29667678927864e-05,0.000153046512214353,6.31498068426003e-06,5.85421983993719e-06,6.42075826549132e-06,7.62796868722278e-06,78326.2326052099,11.9875567151175,0.000153046512214353,1,1,0.55,0.55
03:06:01.591,1777687561.592,238.41,61.59,0.2053,0.44,0.56,-0.12,-0.02,-0.02,-0.02,0.03,-0.02,0.02,0.02,0.02,-0.0299999999999999,0.02,78339.93,78338.220161925,78338.220161925,0,6.76129589593305e-11,3.33379362651918e-05,9.77380251183815e-05,2.29667678927864e-05,0.000141165550750392,6.31991162917284e-06,5.85549253318743e-06,6.42075826549132e-06,7.62796868722278e-06,78326.2326052099,11.9875567151175,0.000153046512214353,1,1,0.56,0.56
03:06:01.805,1777687561.805,238.19,61.81,0.206033333333333,0.44,0.56,-0.12,-0.02,-0.02,-0.02,0.03,0.03,0.02,0.02,0.02,-0.0299999999999999,-0.0299999999999999,78339.93,78338.220161925,78338.220161925,0,6.76129589593305e-11,3.27772195474785e-05,9.73558167295349e-05,2.29667678927864e-05,0.000141165550750392,6.31991162917284e-06,5.85549253318743e-06,6.42075826549132e-06,7.62796868722278e-06,78326.2326052099,11.9875567151175,0.000153046512214353,1,1,0.56,0.56
03:06:02.027,1777687562.028,237.97,62.03,0.206766666666667,0.44,0.56,-0.12,-0.01,-0.02,-0.02,0.03,0.05,0.01,0.02,0.02,-0.0299999999999999,-0.0499999999999999,78339.93,78338.3415236867,78338.3415236867,1.54920243813553e-06,1.54920243813553e-06,3.43264727641624e-05,9.89051699915391e-05,2.45160059110948e-05,0.000142714971882542,6.31154404346157e-06,5.8526369802046e-06,6.42182824648879e-06,7.59056003408621e-06,78326.2326052099,12.1089184767916,0.000154595951752519,1,1,0.56,0.56
03:06:02.278,1777687562.279,237.72,62.28,0.2076,0.44,0.56,-0.12,0,-0.02,-0.02,0.03,0.06,0,0.02,0.02,-0.0299999999999999,-0.0599999999999999,78339.94,78338.3415236867,78338.3415236867,1.54920243813553e-06,1.54920243813553e-06,3.43264727641624e-05,9.89051699915391e-05,2.45160059110948e-05,0.000154682384058852,5.92328631058976e-06,5.85205352061141e-06,6.42157169701446e-06,7.59056003408621e-06,78326.2326052099,12.1089184767916,0.000154595951752519,1,1,0.56,0.56
03:06:02.521,1777687562.521,237.48,62.52,0.2084,0.42,0.58,-0.16,-0.02,-0.03,-0.04,0.01,0.03,0.0199999999999999,0.0299999999999999,0.0399999999999999,-0.01,-0.03,78339.94,78338.3415236867,78338.3415236867,1.54920243813553e-06,1.54920243813553e-06,2.12226764474321e-05,9.90486088587168e-05,2.50242498326018e-05,0.000154682384058852,5.92328631058976e-06,5.85205352061141e-06,6.42157169701446e-06,7.59056003408621e-06,78326.2326052099,12.1089184767916,0.000154595951752519,1,1,0.58,0.58
03:06:02.742,1777687562.743,237.26,62.74,0.209133333333333,0.42,0.58,-0.16,-0.02,-0.02,-0.04,0.01,0.03,0.0199999999999999,0.0199999999999999,0.0399999999999999,-0.01,-0.03,78339.94,78338.3415236867,78338.3415236867,0,1.54920243813553e-06,2.12226764474321e-05,9.90486088587168e-05,2.50242498326018e-05,0.000154682384058852,5.92328631058976e-06,5.85205352061141e-06,6.42157169701446e-06,7.59056003408621e-06,78326.2326052099,12.1089184767916,0.000154595951752519,1,1,0.58,0.58
03:06:02.945,1777687562.946,237.05,62.95,0.209833333333333,0.42,0.58,-0.16,-0.02,-0.02,-0.04,0.01,0.03,0.0199999999999999,0.0199999999999999,0.0399999999999999,-0.01,-0.03,78339.94,78338.3415236867,78338.3415236867,0,1.54920243813553e-06,2.12226764474321e-05,9.90486088587168e-05,2.50242498326018e-05,0.000154682384058852,3.91188684919301e-06,5.85205352061141e-06,6.4215704536418e-06,7.59056003408621e-06,78326.2326052099,12.1089184767916,0.000154595951752519,1,1,0.58,0.58
